encoding,food_count,food_pattern,grid,episode,reward,score,steps,win
basic,1,edge_biased,6x6,23,-372.436111111111,1,216,0
basic,1,edge_biased,6x6,24,-271.2271440111704,2,216,0
basic,1,edge_biased,6x6,25,2441.3332170253925,14,93,0
basic,1,edge_biased,6x6,26,6210.090427301151,22,221,0
basic,1,edge_biased,6x6,27,6685.843699217657,23,163,0
basic,1,edge_biased,6x6,28,7175.468482416985,24,218,0
basic,1,edge_biased,6x6,29,5348.019178334672,20,127,0
basic,1,edge_biased,6x6,30,-459.5433333333333,0,216,0
basic,1,edge_biased,6x6,31,4054.945932428088,18,116,0
basic,1,edge_biased,6x6,32,7692.4455782070645,25,225,0
basic,1,edge_biased,6x6,33,5335.859178334671,20,163,0
basic,1,edge_biased,6x6,34,4371.307310328778,23,1728,0
basic,1,edge_biased,6x6,35,8238.395550251867,26,188,0
basic,1,edge_biased,6x6,36,-459.5433333333332,0,216,0
basic,1,edge_biased,6x6,37,-341.18611111111113,1,216,0
basic,1,edge_biased,6x6,38,5764.424654213261,21,166,0
basic,1,edge_biased,6x6,39,-278.11742178894815,2,216,0
basic,1,edge_biased,6x6,40,4054.12593242809,18,118,0
basic,1,edge_biased,6x6,41,5761.84382087993,21,162,0
basic,1,edge_biased,6x6,42,4437.772726618345,19,172,0
basic,1,edge_biased,6x6,43,68.97674487771849,2,18,0
basic,1,edge_biased,6x6,44,2161.904335261918,13,71,0
basic,1,edge_biased,6x6,45,4056.96232131698,18,97,0
basic,1,edge_biased,6x6,46,7695.001967095955,25,167,0
basic,1,edge_biased,6x6,47,-347.0194444444445,1,216,0
basic,1,edge_biased,6x6,48,-370.1305555555555,1,216,0
basic,1,edge_biased,6x6,49,-358.4472222222222,1,216,0
basic,1,edge_biased,6x6,50,8229.788328029646,26,189,0
basic,1,edge_biased,6x6,51,3357.3421308627157,16,114,0
basic,1,edge_biased,6x6,52,4415.215226618346,19,154,0
basic,1,edge_biased,6x6,53,6217.37570507893,22,119,0
basic,1,edge_biased,6x6,54,5767.434376435483,21,201,0
basic,1,edge_biased,6x6,55,6211.304593967816,22,175,0
basic,1,edge_biased,6x6,56,2431.2084948031693,14,102,0
basic,1,edge_biased,6x6,57,-314.89166666666665,1,216,0
