episode,reward,steps,score,win,epsilon
556,-296.316,2.0,0.0,False,0.92
557,-257.25,9.0,1.0,False,0.92
558,-296.44,9.0,0.0,False,0.92
559,-322.88,17.0,0.0,False,0.919
560,-305.317,4.0,0.0,False,0.919
561,-251.99,21.0,1.0,False,0.919
562,-322.728,15.0,0.0,False,0.919
563,-265.363,18.0,1.0,False,0.919
564,-298.472,54.0,1.0,False,0.919
565,-249.05,5.0,1.0,False,0.919
566,-270.094,20.0,1.0,False,0.918
567,-127.966,23.0,3.0,False,0.918
568,-172.259,6.0,2.0,False,0.918
569,-343.775,29.0,0.0,False,0.918
570,-300.356,5.0,0.0,False,0.918
571,-196.237,26.0,2.0,False,0.918
572,-316.79,15.0,0.0,False,0.918
573,-303.63,8.0,0.0,False,0.917
574,-242.944,9.0,1.0,False,0.917
575,-187.026,3.0,2.0,False,0.917
576,-188.239,11.0,2.0,False,0.917
577,-346.603,40.0,0.0,False,0.917
578,-269.143,35.0,1.0,False,0.917
579,-333.024,74.0,1.0,False,0.917
580,-304.234,6.0,0.0,False,0.917
581,-313.255,21.0,0.0,False,0.916
582,-189.301,11.0,2.0,False,0.916
583,-307.222,6.0,0.0,False,0.916
584,-184.704,6.0,2.0,False,0.916
585,-187.289,25.0,2.0,False,0.916
586,-306.488,54.0,1.0,False,0.916
587,-250.172,7.0,1.0,False,0.916
588,-302.469,6.0,0.0,False,0.915
589,-296.298,9.0,0.0,False,0.915
590,-247.21,5.0,1.0,False,0.915
591,-325.413,23.0,0.0,False,0.915
592,-179.804,7.0,2.0,False,0.915
593,-330.322,25.0,0.0,False,0.915
594,-250.183,4.0,1.0,False,0.915
595,-309.337,14.0,0.0,False,0.914
596,-310.183,3.0,0.0,False,0.914
597,-311.27,11.0,0.0,False,0.914
598,-246.316,3.0,1.0,False,0.914
599,-255.078,3.0,1.0,False,0.914
600,-194.66,16.0,2.0,False,0.914
601,-332.34,18.0,0.0,False,0.914
602,-315.044,8.0,0.0,False,0.914
603,-300.183,3.0,0.0,False,0.913
604,-306.872,4.0,0.0,False,0.913
605,-307.647,3.0,0.0,False,0.913
606,-303.994,4.0,0.0,False,0.913
607,-312.539,9.0,0.0,False,0.913
608,-242.809,6.0,1.0,False,0.913
609,-311.24,6.0,0.0,False,0.913
610,-309.743,6.0,0.0,False,0.912
611,-295.078,2.0,0.0,False,0.912
612,-255.55,18.0,1.0,False,0.912
613,-255.261,5.0,1.0,False,0.912
614,-183.898,6.0,2.0,False,0.912
615,-306.494,12.0,0.0,False,0.912
616,-190.236,6.0,2.0,False,0.912
617,-243.772,8.0,1.0,False,0.911
618,-313.619,12.0,0.0,False,0.911
619,-303.816,2.0,0.0,False,0.911
620,-316.972,16.0,0.0,False,0.911
621,-187.295,7.0,2.0,False,0.911
622,-327.582,26.0,0.0,False,0.911
623,-363.087,51.0,0.0,False,0.911
624,-169.565,11.0,2.0,False,0.911
625,-306.872,4.0,0.0,False,0.91
626,-296.494,4.0,0.0,False,0.91
627,-300.121,3.0,0.0,False,0.91
628,-313.681,21.0,0.0,False,0.91
629,-252.592,12.0,1.0,False,0.91
630,-300.407,7.0,0.0,False,0.91
631,-252.033,6.0,1.0,False,0.91
632,-303.816,2.0,0.0,False,0.909
633,-295.446,7.0,0.0,False,0.909
634,-291.836,7.0,0.0,False,0.909
635,-120.256,34.0,3.0,False,0.909
636,-329.413,23.0,0.0,False,0.909
637,-304.617,11.0,0.0,False,0.909
638,-329.547,20.0,0.0,False,0.909
639,-305.28,14.0,0.0,False,0.908
640,-260.401,26.0,1.0,False,0.908
641,-257.111,7.0,1.0,False,0.908
642,-319.028,24.0,0.0,False,0.908
643,-304.741,10.0,0.0,False,0.908
644,-296.494,4.0,0.0,False,0.908
645,-255.137,21.0,1.0,False,0.908
646,-256.707,16.0,1.0,False,0.908
647,-319.233,24.0,0.0,False,0.907
648,-323.67,15.0,0.0,False,0.907
649,-109.654,4.0,3.0,False,0.907
650,-336.438,27.0,0.0,False,0.907
651,-295.078,2.0,0.0,False,0.907
652,-245.95,6.0,1.0,False,0.907
653,-310.183,3.0,0.0,False,0.907
654,-249.224,8.0,1.0,False,0.906
655,-312.957,13.0,0.0,False,0.906
656,-318.31,15.0,0.0,False,0.906
657,-307.647,3.0,0.0,False,0.906
658,-316.37,19.0,0.0,False,0.906
659,-307.31,8.0,0.0,False,0.906
